489    0.02227    0.052471    0.023155    0.025037    0.038449    0.035635    0.040215
490    0.022448    0.052698    0.023269    0.025141    0.038604    0.035773    0.040522
491    0.022652    0.052953    0.023434    0.025257    0.038721    0.035917    0.040284
492    0.022873    0.053138    0.023661    0.025344    0.038831    0.036134    0.040237
493    0.023131    0.053318    0.023858    0.025414    0.038987    0.036354    0.040329
494    0.023446    0.053528    0.023977    0.025467    0.039227    0.036547    0.040581
495    0.023278    0.053752    0.024133    0.025555    0.039367    0.036776    0.040594
496    0.023307    0.053985    0.024241    0.025673    0.039545    0.037    0.040626
497    0.023554    0.054223    0.024311    0.025819    0.03976    0.037217    0.040701
498    0.02365    0.054421    0.024546    0.02599    0.039881    0.037424    0.040879
499    0.023734    0.054683    0.024773    0.026171    0.040064    0.037659    0.040916
500    0.0239    0.054958    0.024991    0.026336    0.040266    0.037893    0.040915
501    0.024413    0.055135    0.025201    0.026415    0.04041    0.038056    0.041087
502    0.024513    0.055361    0.025429    0.026502    0.040534    0.038279    0.041207
503    0.024564    0.055613    0.025625    0.026607    0.040677    0.038541    0.041318
504    0.024753    0.055889    0.025751    0.026742    0.040872    0.038844    0.041442
505    0.024841    0.056111    0.025917    0.026856    0.04105    0.039033    0.041325
506    0.024991    0.056348    0.026123    0.026978    0.041266    0.039268    0.041383
507    0.025211    0.056605    0.026364    0.027109    0.041515    0.039558    0.041637
508    0.025331    0.056879    0.026562    0.027181    0.04159    0.03976    0.041711
509    0.025388    0.057116    0.026793    0.027277    0.041744    0.039971    0.041723
510    0.025475    0.057347    0.027029    0.027397    0.041943    0.040181    0.041749
511    0.025856    0.05765    0.027209    0.027559    0.04213    0.040377    0.041985
512    0.026123    0.057904    0.027435    0.027676    0.042254    0.040639    0.042028
513    0.026282    0.058137    0.027665    0.027797    0.042414    0.040904    0.042051
514    0.026303    0.058362    0.027878    0.027957    0.042689    0.041135    0.042148
515    0.026467    0.058614    0.028103    0.028078    0.042886    0.04143    0.042377
516    0.026713    0.058879    0.028368    0.028206    0.043071    0.041694    0.042496
517    0.02702    0.059153    0.028669    0.028347    0.043251    0.041915    0.042487
518    0.027018    0.059371    0.028867    0.028467    0.043397    0.042135    0.042585
519    0.027221    0.05959    0.02911    0.028578    0.043556    0.042379    0.042668
520    0.027509    0.059821    0.02935    0.028695    0.043735    0.042633    0.042732
521    0.027608    0.060103    0.029458    0.028868    0.043975    0.042864    0.042759
522    0.027871    0.060348    0.029682    0.028956    0.044176    0.043105    0.042833
523    0.028126    0.060579    0.029951    0.02904    0.044365    0.04336    0.042879
524    0.028259    0.060808    0.030236    0.029172    0.044554    0.043638    0.042828
525    0.028479    0.061065    0.030504    0.029282    0.044783    0.043864    0.043018
526    0.028746    0.0613    0.030825    0.029394    0.044963    0.044084    0.043183
527    0.029046    0.061508    0.031198    0.029512    0.045086    0.044307    0.043284
528    0.02919    0.061789    0.031318    0.029678    0.045301    0.04458    0.043257
529    0.029459    0.062049    0.031587    0.029823    0.045521    0.044843    0.043347
530    0.029782    0.062295    0.031917    0.029948    0.045741    0.045108    0.043513
531    0.029984    0.062537    0.032089    0.030036    0.045953    0.045409    0.043683
532    0.030187    0.062783    0.032404    0.030196    0.046159    0.04565    0.043655
533    0.030425    0.063022    0.032753    0.03036    0.046371    0.045891    0.043668
534    0.030737    0.063246    0.033076    0.030478    0.046604    0.046183    0.043915
535    0.030994    0.063475    0.033357    0.030609    0.046816    0.04644    0.04394
536    0.031249    0.063721    0.033637    0.030738    0.047018    0.046692    0.043994
537    0.031509    0.063985    0.033924    0.03086    0.047213    0.046946    0.044118
538    0.031844    0.064208    0.034154    0.030956    0.047419    0.047215    0.044101
539    0.032211    0.064427    0.03444    0.031076    0.047665    0.047499    0.044155
540    0.032581    0.06465    0.034762    0.031205    0.047923    0.047797    0.044267
541    0.032851    0.06492    0.035085    0.031312    0.048096    0.048119    0.044428
542    0.033154    0.065139    0.035382    0.031414    0.048321    0.048407    0.044412
543    0.033505    0.065347    0.035702    0.031521    0.048571    0.048672    0.044381
544    0.033949    0.065575    0.036107    0.031644    0.048834    0.048915    0.04448
545    0.034387    0.065782    0.03638    0.0318    0.04909    0.049212    0.04461
